1011101_1100111	//93,103
1100111_1000001	//103,65
1000001_1011100	//65,92
1011100_1000011	//92,67
1000011_0010100	//67,20
0010100_0101111	//20,47
0101111_1101000	//47,104
1101000_0111110	//104,62
0111110_1101011	//62,107
1101011_1000101	//107,69
1000101_1000011	//69,67
1000011_0101101	//67,45
0101101_0111000	//45,56
0111000_0100011	//56,35
0100011_0001011	//35,11
0001011_0010000	//11,16
0010000_0001001	//16,9
0001001_1001100	//9,76
1001100_1011111	//76,95
1011111_0001111	//95,15
0001111_0110000	//15,48
0110000_0101000	//48,40
0101000_1100101	//40,101
1100101_1110001	//101,113
1110001_1000101	//113,69
1000101_0000010	//69,2
0000010_1000101	//2,69
1000101_0100101	//69,37
0100101_0100001	//37,33
0100001_0001010	//33,10
0001010_0101011	//10,43
0101011_0111100	//43,60
0111100_1100011	//60,99
1100011_1010100	//99,84
1010100_1001001	//84,73
1001001_1101101	//73,109
1101101_1101111	//109,111
1101111_1010111	//111,87
1010111_1010010	//87,82
1010010_0010000	//82,16
0010000_1101010	//16,106
1101010_1101111	//106,111
1101111_0000000	//111,0
0000000_0100011	//0,35
0100011_1000000	//35,64
1000000_1011100	//64,92
1011100_0001111	//92,15
0001111_1001000	//15,72
1001000_0011111	//72,31
0011111_1000001	//31,65
1000001_1000000	//65,64
1000000_1000101	//64,69
1000101_1111001	//69,121
1111001_0100110	//121,38
0100110_1010111	//38,87
1010111_0000010	//87,2
0000010_0000101	//2,5
0000101_1110110	//5,118
1110110_0011101	//118,29
0011101_0001111	//29,15
0001111_0111110	//15,62
0111110_0000001	//62,1
0000001_1011111	//1,95
1011111_0011100	//95,28
0011100_1100010	//28,98
1100010_1111011	//98,123
1111011_1101100	//123,108
1101100_1111111	//108,127
1111111_1110101	//127,117
1110101_1111100	//117,124
1111100_0011011	//124,27
0011011_0110001	//27,49
0110001_0111100	//49,60
0111100_1111110	//60,126
1111110_1000011	//126,67
1000011_1010001	//67,81
1010001_1000010	//81,66
1000010_1100010	//66,98
1100010_1000010	//98,66
1000010_0100000	//66,32
0100000_1010111	//32,87
1010111_1101010	//87,106
1101010_1110111	//106,119
1110111_0000011	//119,3
0000011_0001011	//3,11
0001011_1000000	//11,64
1000000_1000111	//64,71
1000111_0000100	//71,4
0000100_0110111	//4,55
0110111_1101110	//55,110
1101110_0011011	//110,27
0011011_1010001	//27,81
1010001_1110101	//81,117
1110101_1100101	//117,101
1100101_1100000	//101,96
1100000_0111100	//96,60
0111100_0100011	//60,35
0100011_1110111	//35,119
1110111_0000110	//119,6
0000110_0111001	//6,57
0111001_1100101	//57,101
1100101_1011100	//101,92
1011100_0000010	//92,2
0000010_1100011	//2,99
1100011_0011111	//99,31
0011111_0110000	//31,48
0110000_1001101	//48,77
1001101_1111000	//77,120
1111000_1111111	//120,127
1111111_1110011	//127,115
